[22/Jun/2025:20:13:15 +0000] - 200 200 - GET https campusvirtual2.com "/moodle/pix/moodlelogo.png" [Client 162.158.126.237] [Length 17293] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/moodle/install.php"
[22/Jun/2025:20:13:15 +0000] - 404 404 - GET https campusvirtual2.com "/moodle/theme/clean/pix/favicon.ico" [Client 162.158.127.139] [Length 247] [Gzip 1.19] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/moodle/install.php"
[22/Jun/2025:20:13:56 +0000] - 200 200 - POST https campusvirtual2.com "/moodle/install.php" [Client 162.158.126.84] [Length 4747] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/moodle/install.php"
[22/Jun/2025:20:13:56 +0000] - 200 200 - GET https campusvirtual2.com "/moodle/install/css.php" [Client 162.158.126.84] [Length 93205] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/moodle/install.php"
[22/Jun/2025:20:13:59 +0000] - 200 200 - POST https campusvirtual2.com "/moodle/install.php" [Client 162.158.126.84] [Length 1748] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/moodle/install.php"
[22/Jun/2025:20:13:59 +0000] - 200 200 - GET https campusvirtual2.com "/moodle/install/css.php" [Client 162.158.126.84] [Length 93212] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/moodle/install.php"
[22/Jun/2025:20:14:17 +0000] - 200 200 - POST https campusvirtual2.com "/moodle/install.php" [Client 162.158.126.84] [Length 4747] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/moodle/install.php"
[22/Jun/2025:20:14:17 +0000] - 200 200 - GET https campusvirtual2.com "/moodle/install/css.php" [Client 162.158.126.84] [Length 93205] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/moodle/install.php"
[22/Jun/2025:20:16:10 +0000] - 302 302 - GET https campusvirtual2.com "/" [Client 162.158.126.77] [Length 0] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:20:16:10 +0000] - 200 200 - GET https campusvirtual2.com "/install.php" [Client 162.158.126.77] [Length 4810] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
